-18940.0096927,-92426.3088091,203299.988886,-69098.1569414,-45975.5415674,-78031.4049071,160804.026656,-2342.11051274,-88971.0517917,-57826.7349834,118215.082907,54670.3139582,-113468.007755,-57482.0706021,91211.5072721,90258.9149531,-88467.7133123,-128490.514677,145622.196151,22893.186902,110401.685328,-442895.781344,438533.023531,-253800.875471,483054.581493,-3426213.3584,3476118.82498,-291309.125272,-367014.000679,290356.499387,-187030.295743,360005.81401,-336670.77646,41024.376385,6664.03123661,215061.018023,-149542.3097,-163644.00073,122331.417951,160656.177958,-34288.6222048,-325903.405037,207613.893214,154118.46569,68119.9051019,-555751.332487,261527.72065,392577.852639,52838.857635,-1083941.61651,-314319.580256,-5566241.57765,6307375.67591,563739.767601,175169.518208,-890033.473319,486383.311308,34311.0994303,82388.325203,-357226.053637,228564.518754,68621.9669227,-57862.0450893,-162580.764926,142234.002197,123138.963904,-189825.467016,-40079.0229508,85727.5235976,266417.208592,-457294.625091,141518.646335,57458.240557,527869.583964,-1016123.85686,295878.873333,54058.1801282,-4600985.57698,4922348.85688,402865.282067,-779042.049466,74631.2444234,-4643.00860484,375211.034437,-321364.332094,44331.9224003,-83091.61482,243579.560622,-132582.682178,10348.3650647,-147177.982539,233028.061643,-92477.2836259,82136.3675015,-298125.990197,280909.072102,-36798.8915086,152200.462598,-513726.452812,344682.895144,237959.907098,403593.740509,-3699969.04185,3062282.65828,-372482.232569,-158861.494227,1060935.75243,-574999.381695,-91320.1261024,-49789.2371496,429761.901729,-283906.699791,-85644.5276259,42325.3811354,266612.677228,-236191.787518,-103852.833736,145746.196296,193621.907801,-295749.601869,-45065.4509836,152138.731327,325477.902847,-585458.546785,171428.629207,9862.4529575,1054964.32793,-2212529.65252,504627.725252,1729638.10693,-2660349.43674,2272713.93603,-421222.964872,-239403.153572,-335270.036042,546371.444101,-37011.068694,-184858.541554,-89377.48357,167905.252764,89977.4155154,-169266.236741,-8935.34930459,20719.4416739,162255.92409,-175486.121271,50871.1070909,-84447.5295254,195155.105932,-196308.39415,341749.862939,-521422.912041,347285.381075,186969.522461,109819.783469,585528.156782,-858554.104751,-322518.283013,155713.142289,199368.848709,-115245.298584,-135642.512984,97348.6935042,119549.254668,-113959.329091,-83360.2103509,112890.147872,69655.741179,-114585.283358,-96854.4098054,183215.836868,36200.3959501,-161429.462266,-95714.1242227,304345.326371,18083.2363825,-308906.535321,-247913.959473,850543.676592,388082.393266,-5010374.06654,5926889.70365,-2292582.41323,77124.3048676,748908.681238,-50993.0300752,-419975.694803,-11394.6710267,326865.234553,-21136.6960956,-202139.373621,-31406.9267684,187552.216473,33095.4916133,-189800.393035,22910.4881342,90869.2069479,65281.5829317,-168504.638935,56934.0024157,-40035.9339432,258424.257408,-535164.19302,365516.909728,-17287.6797381,185943.040734,-1756876.16598,1438268.876,142906.683762,6016.78683967,-65860.4979888,23899.535906,22227.2265087,21809.6403442,-122520.459846,155935.406328,-75854.3515995,29202.556384,-114991.424575,192473.040382,-104696.059453,4673.42046721,-122213.281391,280807.112187,-151305.734608,-61707.0704315,-136226.772518,587781.994996,-492901.767809,12013.9824787,-402182.088798,1750671.54949,-6611132.61785,5670728.09407,322429.356703,-1128803.3773,418126.441881,150896.964141,145495.895909,-442821.813331,164672.399615,97063.1752443,113558.610702,-311378.733016,108257.295938,79254.193516,84662.7107292,-236328.054527,80273.3251882,63438.7193229,74058.4815581,-201230.053725,72166.2229755,-101834.718271,271293.233786,-517860.446379,557435.922959,-6751.77098579,-3735895.49957,4107559.70684,-735054.728512,169911.282853,23219.4933207,34077.4429205,-86289.5470123,53281.1333992,-11950.8744672,3119.64916984,10681.8174439,-17471.6364091,-3755.84968132,-4375.39557509,62356.8703997,-51542.674411,-41682.1584775,14615.8229203,152103.717451,-135029.799896,-146200.257479,296871.112468,-122362.242008,-72889.8632666,-105366.238784,-101281.408312,-1918314.18549,1958123.37991,503631.30937,-151131.864151,-306184.232449,99417.5390256,214347.106619,-66094.2852463,-183423.500077,58258.9511054,169520.938907,-68744.2773681,-128073.009859,39226.6605216,136788.198576,-62296.4801785,-104959.595926,41053.1881016,118240.397889,-58809.335682,-69150.2010809,-243197.213914,557726.159119,-364332.512163,-173770.071264,506428.687037,-1854198.92774,1844918.58152,-122263.751589,-170739.242955,3991.58982124,120642.420909,-51773.2376995,-35256.5598235,17646.6146164,9003.23813172,27518.8028486,-40084.5556917,-2308.36325894,21862.2358004,-9207.42394101,17810.0182852,-20450.7356812,-28898.6574088,26247.7805114,104060.288268,-126909.81881,-125009.407948,239815.337782,-114518.196881,35986.1218025,-371083.963717,514989.22442,-352084.66644,145542.336765,199376.347418,-137651.286269,-80676.120695,44597.5881933,127882.765202,-111864.283376,-30557.2762952,21523.5229499,95719.4730307,-89860.518554,-10901.264109,3932.51619358,94962.9403203,-96098.9709013,1608.22836477,1423.54465648,105746.951402,-122214.365215,-26923.8530484,70140.3348403,196949.242833,-492216.303603,159312.426089,32976.7537477,-173488.913849,448672.59433,-151106.869955,-64599.0186941,-18045.3219782,121068.406195,-61977.8875932,-6555.17154364,-37587.9349676,96443.0453466,-33706.8916529,-37822.5069116,-13402.41941,56832.3592877,-16071.2500929,-3538.88909039,-34358.4084067,11064.2885845,40810.199189,135287.57983,-529133.090746,529698.838459,-156580.544987,-36182.5820338,-107777.817052,234196.965661,-74453.7137756,-93425.3194076,69988.7873132,69075.0130768,-63679.014125,-52079.4862949,48424.4025326,63744.8737538,-109051.45906,26550.4753501,23130.9496262,35618.8528002,-48369.4736168,-20809.6181954,38654.9195761,39400.1471767,-74132.0641735,-8509.31514408,74304.5718373,16643.1698475,-73431.2101323,-4478.9112768,75619.4746421,61989.4552968,-1015065.81472,1101820.99706,-317769.066555,68182.7157747,116861.816196,-45794.9428913,-62331.6172452,28274.1086964,33433.1647341,-13909.2486694,20215.4996717,-61950.3461458,67204.0292594,-12477.142603,-47529.0652652,14038.085735,21949.0981516,15635.8959454,-34074.2289672,-11551.5055104,-14260.6479598,173792.984281,-379531.232422,252085.475723,63468.6415168,-60679.2319563,-444469.857012,387479.689695,69159.0694135,-26392.7048947,-17858.0458645,8695.51536468,40221.3035855,-32786.801979,-34831.2856076,57619.7987038,-62036.7132129,39984.9055354,-2152.84858589,4981.49479039,9164.55606185,-16218.7128139,-9625.91414459,30266.0655511,1301.04267741,-47114.9081144,4837.11774974,157618.593218,-210089.785744,92713.9144695,-38028.7089146,133687.949527,-880978.871145,882138.170228,-62108.7212471,-120950.65497,65052.5670685,39891.5276984,-19255.3863674,-46842.3026246,31679.7118325,2759.60881653,55357.0528147,-96611.4975491,32210.0662877,28058.7311468,-5829.8384353,-40653.2991375,16917.8832764,28530.7470159,-2254.276458,-37102.3589929,-86.7898090622,12772.1894673,17433.6256192,-94173.0602689,122802.662586,17958.2163585,-511220.714159,517917.356069,-91657.3308776,41954.6443173,-11460.930103,-13643.3982378,6696.91640047,25957.0694333,-33238.8678076,-20301.3608856,45355.0289974,-28357.844764,19332.0962766,-1353.47740511,-4594.4044676,3202.64150824,-4976.153004,-2455.61473546,21627.4980843,-11793.078225,-53775.2312391,156320.234959,-171322.602475,50701.4952302,18309.2277897,-6554.15538153,-207852.243229,195948.030912,61100.7874488,-38918.7735948,-41055.7354781,32135.7434857,24977.6331511,-17728.4451884,-31100.5050722,22714.8347268,12887.2190831,-6453.40502879,-19697.3713349,10231.7931029,17951.9442102,-5003.99361383,-20859.845293,6972.31027396,21650.0593054,-8515.61618169,-18586.0377231,-26405.9513188,75200.1331949,-49353.069893,-25895.5267775,98961.2986833,-251101.195299,227820.030791,-25640.3765807,-29283.1845819,10058.6699946,24959.4152221,-13718.49799,-22116.6990918,5269.30959907,81291.2495024,-128084.424378,67655.4369699,4920.42213417,-15842.4503753,-6730.36315664,15665.2308298,-2815.48690365,-10039.6049839,3505.44765417,24634.1035768,-35323.3457012,10858.6365396,17399.6743536,-38369.1651445,20714.4110689,1314.45907938,25993.03461,-51256.1099327,27937.2933619,14490.8385324,-12622.2379096,-14176.6129485,10847.4795241,5923.48922614,-1020.73341992,17456.8175501,-35947.5893891,39893.8764358,-24646.4185069,-17920.0315342,15416.9869678,14760.1789585,-4423.67814448,-28705.901966,21994.5434234,14181.811215,-24820.9318354,16372.9036116,-9237.84535417,19718.5738791,-38419.9370645,1061.28471829,-18663.2277127,16588.9889987,46118.1940689,-23123.4405538,-17243.9974923,11151.4903231,24447.2388301,-14611.5478684,-39083.0805347,62151.1269715,-49480.1121294,-43.6919918497,30273.284749,-2528.23316431,-11621.6119298,-643.907635042,12732.7758617,-7541.70513773,-5741.95880875,8872.85380252,25016.9889805,-86471.5825778,90786.2003634,-37586.0396477,-4901.83198657,-4496.44644242,13153.9626015,3021.06863332,-6975.0243522,5998.11339625,1745.61559358,-568.730003988,2258.44266135,-10380.9392438,-17330.6862762,150601.18019,-179198.151447,56130.729609,17185.291879,-22702.8726324,-11666.7687818,12628.3544756,20627.5520267,-25512.4139971,-8606.08360961,24176.969118,2052.61351978,-4255.59037294,-11001.9670705,4018.12341682,10618.4925744,-92558.9745974,94131.6168596,-31021.9800575,17134.160593,14529.6071032,-14133.8321815,-11451.9656469,11596.8935862,17268.5586858,-17149.5592369,-37480.4063073,55853.9164227,-24998.271262,1971.71145272,6819.51985363,1522.77640918,-7590.88160015,10017.8684747,-7714.75893203,1342.46725093,-4266.12128214,24420.5131077,-54956.1764825,39450.4876399,8037.47394951,-15968.2036669,-37086.0726185,35360.6989547,5211.88824592,1994.51053953,1135.52529353,-7180.90363438,906.717327657,9959.60621431,8393.36422281,-47325.9250668,131472.111291,-104812.330394,-19414.7253453,30806.301869,11187.4398829,-21930.3024515,-6751.03736065,16520.6302295,6830.91539476,-19784.5502803,-232.004619449,35223.3316879,-35823.8582495,14752.1384889,-10845.9287783,11113.8732202,-61074.6661242,69504.0426567,-15768.9059814,-6280.49148455,10919.3127282,2923.70006795,-7906.73391002,-4070.00084919,6009.42591798,9949.33334856,-21137.2713287,9877.48151782,4278.6378396,-849.837244459,-3942.91964367,936.991444702,-1527.0635203,10140.400151,-8329.73441299,-3605.43332762,3197.25530752,4303.34170032,-5163.1550392,-8335.94271993,15346.4727265,2728.35728345,-50057.3900316,48643.2954253,-10825.4683682,4137.61357091,3450.31434657,-712.792229281,-8627.14752866,1052.177501,19375.2296908,5459.072349,-31115.9660214,41597.6370604,-39701.024961,-2890.15116798,17693.5686733,4000.48037812,-13790.0097657,-3302.25646992,12663.2978554,1119.34308114,-15438.4180096,24802.8005167,-27199.1977509,15448.2620092,-1597.90480396,-5231.79886442,-6628.76327524,12957.5768349,1596.46146439,-9074.75537394,1467.46301758,8114.30576989,-4837.3754665,-2711.27618197,777.971914479,-698.027665165,20287.2934033,-19653.2896583,-6444.89355799,10709.8520692,2587.17331214,-6681.87319235,-3616.19364036,7507.06439666,3793.7951138,-9878.84412172,-1494.74394827,9042.12343679,1546.03390583,-9266.40063832,-2212.8681469,14686.2470059,-26453.941966,20500.6585326,-2836.13205695,-1697.77128274,2003.03185809,2733.75516533,-2486.93410332,-4697.39242872,-4267.97042209,49216.4424491,-78421.0522369,47978.8420999,213.081176272,-16607.182588,-745.416822605,12836.1429457,-2214.84983655,-7210.48530067,-175.525221976,9096.38655939,-5119.01436836,284.092496153,-2669.84696672,-219.521892943,5193.51087587,-2099.36037073,-1061.83577815,-1136.88679684,4243.27172151,-3218.96296577,-2617.64791345,5582.44289344,-1452.10517529,-6162.29286629,5966.68904231,15092.5127197,-17362.5381425,11417.9566812,-12784.5259276,-3228.39727896,8629.7410835,1268.20445969,-3804.43072997,-6358.15364765,9697.48701266,1097.65075099,-8976.28932481,6998.88371024,-1689.64313866,2532.51284378,-6345.9198935,-1581.93536814,-304.994598266,5840.75326495,1346.60041766,-5537.03437961,144.470740319,9798.08093422,-8846.06185606,2227.08914209,-11258.4053539,27240.9485786,-28114.4224033,5131.20811491,13668.5457776,-3233.24834164,-9089.48339456,3452.46859582,6508.80428549,-2922.74865498,-5171.87553223,2378.27034812,7055.12433873,-10992.8262062,6703.83194985,-4099.91578438,3340.68710691,285.794674297,-4248.89964057,1901.13569596,2890.51765716,-261.488803236,-3743.76461487,869.191713813,6052.69021881,-5718.98541904,-8289.15416492,46114.577013,-50866.5725323,17045.4576418,1713.87762781,-7530.42471099,757.872968135,3946.71050965,1236.56883722,-6392.03757162,1677.64802621,5472.29453652,-3183.88189465,-89.6958592161,-192.800249586,849.503375126,-717.467712087,-7802.48011355,9171.7638956,-2450.35129961,255.275476971,1572.91564932,-2524.43107709,4597.9137776,-4948.40319506,-1267.9660681,655.010634717,-1902.131518,7909.17627698,-5366.7706032,353.518553925,2486.89710253,-372.437921477,-2762.18141018,3230.83410429,-1289.51930138,367.354266759,-1836.7981202,3308.1615952,-4469.60944004,3589.86933716,-916.146242323,-961.600240669,-828.2763097,1234.38359769,-1331.02372408,1904.16727434,2315.85865199,-3464.24820048,-1278.57007996,2332.84418764,9981.69528109,-22411.4529536,33530.9523148,-21849.5177799,-2426.5679208,3154.25012614,956.243156574,431.05690319,-1720.24991732,-1864.44938621,4163.00901818,-410.16906446,-3828.739336,4299.24245387,-1821.16248232,1598.10748533,-3340.08111303,1360.63788148,-1887.63255666,3910.85449388,-2611.65464387,-321.758780936,2026.82673722,292.022795186,-1646.56011029,3824.1328557,-18234.3665742,19418.0605115,-4744.18577216,-2043.36626995,4023.56105923,-836.389895855,-2198.80351848,1025.43220834,74.8502629811,2166.79750277,-2781.82761423,-63.6741138167,1446.61410415,85.350118635,-1358.35681806,-115.407838769,1429.27536834,-167.151133049,-4076.43366858,4686.37379721,-1350.4316641,-679.8824184,1734.66162278,-1079.22833822,1694.16085304,-4489.8422579,5652.85994551,252.843808473,-6785.1759889,8431.73889281,-3795.90251797,-2386.0086125,528.751376531,2570.42344345,-517.002930252,-1554.24060552,-366.531291679,1648.25655346,-209.526353679,2263.17185557,-6039.32496201,4029.16594237,1664.48056561,-2386.9165652,-1749.69009982,2103.20834205,2350.96522373,-3215.51937897,-1844.63034128,4685.1297766,-2658.73287793,3330.34168412,-13378.0679389,10805.4118811,6944.17932072,-8765.86506524,-2086.79214582,4609.37842583,1803.59693753,-3370.54916987,-2387.35506473,3862.89402217,1869.20327571,-4113.80345664,-1212.48042274,4211.15481016,509.907696367,-3380.92788128,-928.326060513,3725.52757069,-2076.78379575,-89.9062805245,-687.521656484,1588.56201849,676.845489295,-2070.12204178,404.470147258,5580.16454882,-14984.6458757,19614.8617972,-16207.2335726,6784.49979502,2435.25826293,-2520.99939422,-2074.7400775,2130.89898093,1230.39013942,-747.217818446,-1906.55303486,1081.93704644,1210.46515577,257.584476447,-2665.57422021,297.26948181,2379.01652422,-125.416779869,-2096.27759147,227.814932666,2170.71349348,-903.526575814,-1921.24596863,1765.26942019,389.711401657,-1151.9826618,1924.78470766,167.224624509,-2140.8474205,2811.99472832,-2973.45090742,-705.930170565,1004.2267709,1730.97480128,-1163.06924977,-3455.5817133,2679.21808928,1972.76782742,-1848.91452836,145.906437323,-507.073845029,2164.2423477,-717.591076208,-2179.2153199,-267.387818456,3215.45620005,496.896699318,-4091.18279223,-1291.16402591,8283.41997948,-2302.62678793,-11858.9216368,21453.0969319,-10867.2852686,-4649.05530247,3022.80790692,2033.86551106,-1392.07788605,-1227.83835612,704.566119964,723.109680151,-291.127432227,-364.17757081,-162.713949309,463.691301327,-490.764533573,878.35098582,-972.076559734,-26.7266638656,773.986631846,-185.319060269,-32.6353279712,-298.728794921,-339.650492024,781.653143965,1148.12476717,-1895.267907,-5215.65731459,9154.66188084,-757.67701171,-5985.5746685,4942.90703928,-229.646844032,-2174.06608836,-588.343639899,1685.56908946,1205.54148001,-1851.6547106,-1087.83005117,1894.14900034,694.592964534,-547.516632885,-1939.25412638,779.62432664,1999.68350466,-1269.59634323,-1933.71166742,356.962852438,3482.66819807,-632.118031537,-5446.38718913,2946.38663667,6576.11593954,-4260.13616786,1250.16002429,1306.04247646,-4848.53026369,-468.26824893,1772.56117072,662.613929823,-1184.11464859,-266.11432511,932.183371108,-503.468425548,92.393368734,6.88080271261,239.740802533,-654.849119728,423.8463942,489.46373591,-324.536834196,-739.489011523,1.60038857438,911.78210947,475.729560311,-1351.92634494,-1937.33075819,4035.65984003,2877.92174529,-18507.2782923,21777.3666111,-3898.73810512,-7544.75114952,2493.8618227,3261.97126259,-1110.2003152,-2541.6711112,694.696747407,2059.06444685,-276.431687839,-2200.68992113,459.720420608,1787.96338299,-227.052029842,-1093.24492344,-777.402199515,1482.75883951,860.400612331,-1162.07136444,-1479.33484234,1344.49505291,2024.48713187,-1741.80090385,-2990.12099564,2927.71221796,9701.12506074,-14164.576446,6019.28209173,-603.996116866,-1242.89991579,-752.927331566,1118.46079571,391.947273686,-761.775351211,202.443866417,-150.138977024,118.957761098,211.341047152,-328.140061254,162.58553913,32.6846071155,-95.2696745982,290.235546212,-138.773943802,-147.763644592,-834.298994645,1133.5697005,1140.69439996,-3028.89394945,-857.101320022,6204.6161028,-7636.72868943,3617.82936381,4477.25437859,-4248.1292113,-2575.51445959,2845.37755971,1549.77075807,-1912.17600767,-1403.62298915,1730.56476676,926.709504038,-1152.55649359,-918.563118529,1368.77109742,114.914178788,-373.005473477,-622.939392674,388.808338306,694.403125725,-396.516219658,-621.428156995,193.438585616,396.744369117,641.868439906,-1609.6072966,26.4920779244,2647.69838685,-2752.61674731,1142.34810987,-243.701032352,101.144549112,-261.729558465,50.7183614569,228.080848942,-230.622796216,60.2760028669,231.288010046,-568.117119883,435.86576129,-135.877173288,100.222426859,211.237579573,-529.386219259,-51.937780439,519.076879626,520.981723648,-1267.17069337,-433.293379597,1894.30059091,595.170508041,-3873.74364499,-1136.97942389,11863.1084575,-12559.5979417,4653.71239778,1448.48908312,-2190.39475698,-975.115455127,1577.40257657,711.23442252,-1165.8679887,-433.507554337,686.114957319,423.79809857,-546.583375544,-296.37449488,273.616877746,405.235943261,-230.054173531,-396.829673675,140.494545714,454.623039372,-208.515352462,-666.239906182,620.159986952,208.412379532,-1002.19099633,766.327923529,-2171.98674476,2021.84752229,794.381854423,-502.677379837,-863.92918765,588.982991296,454.903487753,-169.106800322,-565.03523964,59.8774648275,720.102545467,-384.589315492,-354.872004391,341.651748875,112.206242348,155.143483085,-374.6847396,-289.639553598,388.160176958,540.304442394,-360.081813543,-1085.98095263,477.655345565,1982.20330483,-1098.32858729,-5322.38427916,11843.439296,-7897.12225929,-907.883717784,2231.14206729,859.726594973,-1528.10241352,-706.105894136,1106.88636306,732.363878929,-996.935789933,-563.408434959,547.551650567,919.345486492,-856.449492657,-718.610405371,776.455765824,627.828528291,-771.383517714,-760.889452014,1078.73319714,491.518920029,-1276.85477369,-135.26400691,1595.15148898,-526.647179485,-2966.6151072,3570.48862174,-1554.71977401,820.057346296,352.4958661,-971.261098082,273.481047171,578.218482789,-198.618072245,-476.479065153,156.168467135,385.895441345,-101.657397688,-509.5307652,465.953526066,136.876488804,-384.110361512,73.5974893046,325.238778241,-299.413606863,-258.721552807,600.06588851,-587.795450906,-87.2657299837,286.058701265,801.440553451,-1244.09971687,1670.64790592,-412.824326089,-1474.71030224,383.27273788,795.006132997,-305.400621801,-652.675594632,365.877715003,474.066599751,-388.504983961,-215.751615488,127.911989867,379.208733402,-200.58717355,-272.382792524,239.437840166,252.084685854,-271.316021114,-278.336007693,256.185874851,339.014069605,-230.606763945,-749.295418641,815.036957016,1394.04882739,-5236.66395771,5841.75547038,-1868.58844837,-971.833230704,705.535541032,361.539838225,-405.979972126,-243.224580151,329.733856971,190.928148396,-270.181748312,-104.713906932,245.147275186,9.39533056972,-68.9640464732,-20.9993189766,-95.8972492563,38.2574625238,184.112736969,-268.368661133,-276.580322008,521.293819135,-154.628406606,-303.039922904,-104.769183511,747.920856046,34.7837839705,-993.676921876,1096.63531945,-275.613017854,-449.73226879,46.3532214133,521.890707448,-200.993663386,-347.991467666,240.202585179,165.865368614,-64.7617089948,-150.891743799,-44.5014670557,371.53380329,-111.007196304,-338.401453799,139.639624814,331.427359667,-172.215071482,-391.003436055,331.813637171,308.108587622,-547.540114715,-412.158836168,1365.28043833,-1581.01767313,964.800702931,307.800054707,-661.433701603,-72.8926984807,343.709579723,-29.6730723595,-238.745177055,86.5868864909,192.512965603,-252.992950553,32.1769319912,167.374452059,15.7212992147,-177.597887177,128.222935116,93.0791587047,-124.044465355,21.2420611681,178.891090076,-152.064005337,-368.86284301,676.03677415,-215.466823466,-972.746120614,1523.12370461,-990.568991893,226.87568033,333.530588534,-34.1059854176,-207.472578304,-95.0464138862,191.149713362,34.1960652846,-223.763816145,13.4675740641,55.3594682001,-3.66610882338,28.8192111656,-233.45024988,152.030271754,170.212377487,-188.579664052,-106.29923999,272.261051874,98.380987645,-337.99220509,10.0545936598,265.838794631,31.5989833551,-144.497544946,-518.771510586,1491.26578725,-1457.44010454,670.691436666,-42.4895100109,-208.196203574,39.0117741909,198.574656593,-116.564539561,-113.716950905,147.6352476,4.0728932386,-119.957681942,33.6410517956,98.0596927611,-25.7462679211,-95.470611089,114.11934584,46.1055155272,-156.418863033,63.3384007895,117.167029976,-458.979187552,350.036259617,164.850101371,-1181.69033055,1099.52648762,-164.221414236,-97.4014712112,-16.2357216731,278.06023584,-53.3242633285,-248.825275412,-24.4488372055,318.5670894,17.6266693492,-285.048470702,5.63862837103,265.739454168,44.704288798,-263.859484371,-70.2812528871,282.418810397,45.2369278111,-403.074184293,-47.1402386431,545.27310457,-107.03896601,-644.351571944,410.553336353,407.258775003,-309.054835528,-565.703793552,1254.46064789,-794.000576807,94.4759656919,31.8547935202,1.50526214399,24.8290560943,27.2058273157,-52.8776590022,-84.7190364368,146.504041268,29.6527615449,-203.35386637,58.0808678865,143.627077042,19.5099087996,-140.287687379,16.5248245379,152.15581768,-158.650897823,-186.621590934,172.813866491,123.613785214,-266.920514673,-502.361384742,1106.02323129,-1460.12134241,1294.42132477,-236.554656297,-288.232930547,92.905648354,233.778191442,-10.2289199385,-225.76994484,85.0230377155,201.543375453,-71.6412455682,-217.132990441,64.1586743713,-18.8053051843
1
